name,text,context
Barney, Have I ever... If I'm totally honest... Yes., OK Have you ever managed to get in bed with a woman that you lied?  More than once?
Barney," More than once... Wow, this is... I guess if we... so, technically, there were a number of times I've lied to a woman to sleep with her.", More than once?  They were worth what?
Barney," Nine or ten for most. There has been a 4 once. It was an easy girl.But, Nora, after that, I had to flee so fast. Honesty is good.", They were worth what?  What was the lie?
Barney, You want me to tell all the lies I have told to put a woman in my bed?, What was the lie?  A bed or any other place where you're sent into the air.
Barney, You are good.," A bed or any other place where you're sent into the air.  Pete, Pete. Hey!"
Barney," I do not have time to explain how I got there. I just need someone to suck the poison. The surgeon gave me a new face, darling. You realize that I am alive? My name is David Beckham. If I castais only the white swan, is the role for you. No, I am a lesbian. What I wear is just very realistic."," Meanwhile, Barney continued to list every lie he used to sleep.  Ok, let's move. What was the worst? The best of the worst? The cream of the crop?"
Barney," Oh, once I am the soul man. There was this pretty girl who only go out with black."," Ok, let's move. What was the worst? The best of the worst? The cream of the crop?  Barney! Oh no, I knew it.Ted, Lily and Robin are in the apartment."
Barney," And that made all the lies related to space. Let the world of sports. Oh wait, I forgot for a space: I was bitten by a snake space. You have to suck all the poison around my..."," I was going to the darts, but it's Edward bottles to money!  Okay, Barney, I have things to work tomorrow at 8 am which means I have just enough time to spend 11h in my shower to wash away all that."
Barney," So that was cool. I can remember, or...?"," Okay, Barney, I have things to work tomorrow at 8 am which means I have just enough time to spend 11h in my shower to wash away all that.  Barney, you're funny, beautiful, and really nice. But you are also a sociopath."
Barney," Well, I count three for and one against."," Barney, you're funny, beautiful, and really nice. But you are also a sociopath.  How can you still believe you have a chance with me?"
Barney," Because you are sat here all night. You could leave, but you did not. Listen, Nora, these lies, it was the old me. But I swear I try to change.You... make me want to change.", How can you still believe you have a chance with me?  How I know this is not a lie?
Barney, I will prove it. I'll show you how much I'm serious. I will not leave this restaurant as I have not got a second date with you., How I know this is not a lie?  Goodbye Barney.
Barney, I do not laugh. It is a restaurant 24h/24. I will stay forever if necessary. And I will. Just water for me please.," Goodbye Barney.  Ok, so the red bar indicates the level of attractiveness, blue, intellectual stimulation, green, emotional connection, yellow, compatibility aspirations of life, and purple, so she tried to pay or not."
Barney, Oh! Hi guys! Oh! My neck! Uh... oh! Hey! Look at this!," But if he did, you would love all the same. And to be honest, you do not love to come across a video of him running down the street naked shouting, Hey, Marshall, look at me! I have a stalactite on the head!  Barney, what are you doing here?"
Barney," Oh, I told Nora that I would not leave until I have no second appointment, and I intend to do. I am here since 9 o'clock. I still need another minute. Say I'm crazy, but I'll stay here as long as it will not be returned."," Barney, what are you doing here?  That's what I want. Barney's feelings for Nora, I want to feel again. I do not want to choose between two girls. I want to be completely baba one of the two."
Barney, Wait a minute. Wait a minute.," Who thinks it's creepy to date your therapist?  guys, girls, blacks, Asians, a German family."
Barney,You guys are idiots!," Hm. Okay, not completely d*ad."
Barney, There's something wrong with her.,"Okay, not completely d*ad.  We just sent you a picture of her from six months ago."
Barney, We just sent you a picture of her from six months ago.," There's something wrong with her.  her and the mini fridge on a hike, her and the mini fridge in wine country, here's the mini fridge meeting her parents..."
Barney," When little Jack's not turning double plays, he's turning heads with this home run of an outfit!"," her and the mini fridge on a hike, her and the mini fridge in wine country, here's the mini fridge meeting her parents... Kids, at that moment, Kevin thought back to his earlier rule..."
Barney, I'll be right there.,"Stay strong, Teddy. We can do this.  Canada."
Barney, ' And we bang chicks in Ted's room. ',"And that's when the night turned to absolute crap. And so Puzzles got a bouncer,"
Barney," Man, I can't believe these are vegan.",And that's what happened in the dining room.
Barney," Oh, yeah. Oh, yeah.",And then Barney told me everything. 
Barney,"I'll make Ted swear not to tell anyone what he knows about you, and he'll cave immediately."," Hot stuff, fellas. "
Barney,Nice.,And I'll be the bossy bitch who says: they'll try to talk me into dumping you.
Barney,they'll try to talk me into dumping you.,Nice. And I'll walk in on it.
Barney,Then we pretend to break up.,And I'll walk in on it. Or make the monkeys dance for you.
Barney,"God, you're smart!",Or make the monkeys dance for you. And that's the story of how we met Quinn.
Barney," Oh, really, Marshall? Nothing comes to mind?",We both got zeroes.  And it still makes sense that we all live together.
Barney,Wait-wait-wait a minute!, something is seriously wrong with me!  she is pretty damn cute.
Barney, Mini golf?," beautiful, smart, funny, huge fan of prewar architecture, favorite poet Neruda, favorite movieGhostbusters, and she didn't hate Cleveland. Meanwhile, Barney was about to have a stripper's boyfriend's worst nightmare."
Barney, You'll have to buy me a couple of cocktails first.," Robin. She made reservations for two deluxe rooms, massages, and dinner at the Palm, and in return, I made her cookies."
Barney,"She made reservations for two deluxe rooms, massages, and dinner at the Palm, and in return, I made her cookies."," You'll have to buy me a couple of cocktails first.  you give me one hour of phone-free bro time, during which we, and by we I mean you, get magnificently, mythologically drunk."
Barney, New plan: Meet me at the entrance in five minutes.,"When I was seven, I needed to have my tonsils out. Kids, your Uncle Marshall has faced many challenges in his life."
Barney," Hang on a second. A half million dollar fine any time Mr. Stinson can't 'rise to the occasion,' cue sad slide whistle sounds?"," So we're just here to ensure he doesn't sign anything he'll regret. Wait, I'm confused."
Barney,"Wait, I'm confused."," Hang on a second. A half million dollar fine any time Mr. Stinson can't 'rise to the occasion,' cue sad slide whistle sounds?  Oh, God."
Barney, why are you interviewing nannies?, Barney! And there it was.
Barney,And there it was.," why are you interviewing nannies?  but one, he's napping, and two, he doesn't exist."
Barney,Not an eight.,"Totally lady bone k*ller, but not an eight.  Mmm."
Barney, What?," Lily? And for the first time in almost half a year, Lily and Marshall closed down MacLaren's."
Barney," Thanks, Robin.", Stop it.  Marshall!
Barney," Patrice, can you grab my computer from the bedroom?","Our apartment is so crowded these days, I don't get a minute to myself!  Let's see him lie his way out of this one."
